State,Year,Month,Indicator,Actual Deaths,Percent Pending Investigation,State Name
NH,2015,May,Cocaine (T40.5),48,0.102651839,New Hampshire
NH,2015,May,"Synthetic opioids, excl. methadone (T40.4)",234,0.102651839,New Hampshire
NH,2015,June,Heroin (T40.1),99,0.103057369,New Hampshire
NH,2015,June,"Opioids (T40.0-T40.4,T40.6)",378,0.103057369,New Hampshire
NH,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",322,0.103057369,New Hampshire
NH,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",112,0.044083936,New Hampshire
NH,2015,July,Methadone (T40.3),23,0.102084219,New Hampshire
NH,2015,July,Natural & semi-synthetic opioids (T40.2),69,0.102084219,New Hampshire
NH,2015,July,Cocaine (T40.5),50,0.102084219,New Hampshire
NH,2015,July,Heroin (T40.1),92,0.102084219,New Hampshire
NH,2015,July,Number of Drug Overdose Deaths,424,0.102084219,New Hampshire
NH,2015,July,"Opioids (T40.0-T40.4,T40.6)",384,0.102084219,New Hampshire
NH,2015,January,"Opioids (T40.0-T40.4,T40.6)",317,0.044083936,New Hampshire
NH,2015,July,"Synthetic opioids, excl. methadone (T40.4)",267,0.102084219,New Hampshire
NH,2015,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",88,0.102084219,New Hampshire
NH,2015,June,Cocaine (T40.5),49,0.103057369,New Hampshire
NH,2015,June,"Synthetic opioids, excl. methadone (T40.4)",252,0.103057369,New Hampshire
NH,2015,June,Methadone (T40.3),25,0.103057369,New Hampshire
NH,2015,March,Cocaine (T40.5),40,0.1039411,New Hampshire
NH,2015,August,"Opioids (T40.0-T40.4,T40.6)",389,0.110600647,New Hampshire
NH,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",273,0.1039411,New Hampshire
NH,2015,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",101,0.1039411,New Hampshire
NH,2015,August,Methadone (T40.3),21,0.110600647,New Hampshire
NH,2015,August,Number of Drug Overdose Deaths,426,0.110600647,New Hampshire
NH,2015,January,Methadone (T40.3),39,0.044083936,New Hampshire
NH,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",84,0.110600647,New Hampshire
NH,2015,August,Cocaine (T40.5),47,0.110600647,New Hampshire
NH,2015,December,Number of Drug Overdose Deaths,415,0.136472194,New Hampshire
NH,2015,December,"Synthetic opioids, excl. methadone (T40.4)",285,0.136472194,New Hampshire
NH,2015,December,"Opioids (T40.0-T40.4,T40.6)",378,0.136472194,New Hampshire
NH,2015,December,Heroin (T40.1),79,0.136472194,New Hampshire
NH,2015,December,Methadone (T40.3),23,0.136472194,New Hampshire
NH,2015,December,Cocaine (T40.5),44,0.136472194,New Hampshire
NH,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",339,0.110600647,New Hampshire
NH,2015,April,Cocaine (T40.5),48,0.102730931,New Hampshire
NH,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",258,0.044083936,New Hampshire
NH,2015,January,Natural & semi-synthetic opioids (T40.2),84,0.044083936,New Hampshire
NH,2015,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",95,0.103057369,New Hampshire
NH,2015,March,Methadone (T40.3),32,0.1039411,New Hampshire
NH,2015,March,"Opioids (T40.0-T40.4,T40.6)",330,0.1039411,New Hampshire
NH,2015,March,Heroin (T40.1),100,0.1039411,New Hampshire
NH,2015,March,"Synthetic opioids, excl. methadone (T40.4)",198,0.1039411,New Hampshire
NH,2015,March,Natural & semi-synthetic opioids (T40.2),77,0.1039411,New Hampshire
NH,2015,March,Number of Drug Overdose Deaths,367,0.1039411,New Hampshire
WV,2015,July,"Opioids (T40.0-T40.4,T40.6)",611,0.201884253,West Virginia
US,2015,January,Methadone (T40.3),0,0.143178356,United States
WV,2015,April,"Synthetic opioids, excl. methadone (T40.4)",165,0.16752694,West Virginia
GA,2015,November,Cocaine (T40.5),170,0.07661983,Georgia
GA,2015,October,Number of Drug Overdose Deaths,0,0.083008115,Georgia
GA,2015,October,Cocaine (T40.5),174,0.083008115,Georgia
GA,2015,October,"Synthetic opioids, excl. methadone (T40.4)",334,0.083008115,Georgia
GA,2015,October,Heroin (T40.1),244,0.083008115,Georgia
GA,2015,October,"Opioids (T40.0-T40.4,T40.6)",895,0.083008115,Georgia
GA,2015,October,Psychostimulants with abuse potential (T43.6),215,0.083008115,Georgia
GA,2015,October,Natural & semi-synthetic opioids (T40.2),448,0.083008115,Georgia
GA,2015,November,"Synthetic opioids, excl. methadone (T40.4)",293,0.07661983,Georgia
GA,2015,March,Number of Drug Overdose Deaths,0,0.091364761,Georgia
GA,2015,May,Number of Drug Overdose Deaths,0,0.09976511,Georgia
GA,2015,October,Methadone (T40.3),126,0.083008115,Georgia
GA,2015,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",538,0.083008115,Georgia
GA,2015,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",743,0.083008115,Georgia
HI,2015,August,Number of Drug Overdose Deaths,149,0.017992083,Hawaii
HI,2015,December,Number of Drug Overdose Deaths,171,0.008922198,Hawaii
HI,2015,April,Number of Drug Overdose Deaths,157,0.018130723,Hawaii
GA,2015,September,Psychostimulants with abuse potential (T43.6),214,0.077122102,Georgia
GA,2015,September,Number of Drug Overdose Deaths,0,0.077122102,Georgia
GA,2015,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",739,0.077122102,Georgia
GA,2015,September,"Opioids (T40.0-T40.4,T40.6)",885,0.077122102,Georgia
GA,2015,November,Methadone (T40.3),124,0.07661983,Georgia
GA,2015,September,Cocaine (T40.5),171,0.077122102,Georgia
GA,2015,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",717,0.07661983,Georgia
GA,2015,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",537,0.07661983,Georgia
CT,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",317,0.013111315,Connecticut
CT,2015,June,"Opioids (T40.0-T40.4,T40.6)",567,0.013111315,Connecticut
CT,2015,June,Heroin (T40.1),309,0.013111315,Connecticut
CT,2015,June,Cocaine (T40.5),126,0.013111315,Connecticut
CT,2015,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",220,0.013111315,Connecticut
CT,2015,March,Methadone (T40.3),57,0.009837033,Connecticut
CT,2015,March,"Opioids (T40.0-T40.4,T40.6)",536,0.009837033,Connecticut
CT,2015,March,Heroin (T40.1),294,0.009837033,Connecticut
CT,2015,March,"Synthetic opioids, excl. methadone (T40.4)",103,0.009837033,Connecticut
CT,2015,March,Natural & semi-synthetic opioids (T40.2),174,0.009837033,Connecticut
CT,2015,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",216,0.009837033,Connecticut
CT,2015,March,Number of Drug Overdose Deaths,639,0.009837033,Connecticut
CT,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",293,0.009837033,Connecticut
CT,2015,March,Psychostimulants with abuse potential (T43.6),13,0.009837033,Connecticut
RI,2015,July,Natural & semi-synthetic opioids (T40.2),98,0.019295707,Rhode Island
RI,2015,July,Methadone (T40.3),30,0.019295707,Rhode Island
RI,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.06923153,Rhode Island
GA,2015,November,Heroin (T40.1),241,0.07661983,Georgia
GA,2015,November,Natural & semi-synthetic opioids (T40.2),446,0.07661983,Georgia
GA,2015,November,Number of Drug Overdose Deaths,0,0.07661983,Georgia
GA,2015,November,Psychostimulants with abuse potential (T43.6),218,0.07661983,Georgia
GA,2015,November,"Opioids (T40.0-T40.4,T40.6)",877,0.07661983,Georgia
CT,2015,June,Natural & semi-synthetic opioids (T40.2),174,0.013111315,Connecticut
GA,2015,September,Heroin (T40.1),242,0.077122102,Georgia
GA,2015,September,"Synthetic opioids, excl. methadone (T40.4)",340,0.077122102,Georgia
GA,2015,April,Number of Drug Overdose Deaths,0,0.098595644,Georgia
GA,2015,July,Number of Drug Overdose Deaths,0,0.088756657,Georgia
GA,2015,June,Number of Drug Overdose Deaths,0,0.091755804,Georgia
GA,2015,February,Number of Drug Overdose Deaths,0,0.093332481,Georgia
GA,2015,January,Number of Drug Overdose Deaths,0,0.087530732,Georgia
IA,2015,April,Cocaine (T40.5),17,0.010199918,Iowa
IA,2015,April,Number of Drug Overdose Deaths,265,0.010199918,Iowa
IA,2015,August,Psychostimulants with abuse potential (T43.6),55,0.010112246,Iowa
IA,2015,August,Natural & semi-synthetic opioids (T40.2),79,0.010112246,Iowa
IA,2015,August,"Synthetic opioids, excl. methadone (T40.4)",41,0.010112246,Iowa
IA,2015,August,"Opioids (T40.0-T40.4,T40.6)",158,0.010112246,Iowa
IA,2015,August,Heroin (T40.1),36,0.010112246,Iowa
IA,2015,August,Methadone (T40.3),19,0.010112246,Iowa
IA,2015,August,Number of Drug Overdose Deaths,296,0.010112246,Iowa
IA,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",93,0.010112246,Iowa
IA,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",117,0.010112246,Iowa
IA,2015,August,Cocaine (T40.5),15,0.010112246,Iowa
IA,2015,December,Number of Drug Overdose Deaths,300,0.0,Iowa
IA,2015,December,"Synthetic opioids, excl. methadone (T40.4)",44,0.0,Iowa
IA,2015,April,"Synthetic opioids, excl. methadone (T40.4)",39,0.010199918,Iowa
IA,2015,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",119,0.010199918,Iowa
GA,2015,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",527,0.079462634,Georgia
GA,2015,September,Natural & semi-synthetic opioids (T40.2),439,0.077122102,Georgia
PA,2015,April,Number of Drug Overdose Deaths,0,0.282827378,Pennsylvania
PA,2015,December,Number of Drug Overdose Deaths,0,0.275173105,Pennsylvania
GA,2015,September,Methadone (T40.3),123,0.077122102,Georgia
GA,2015,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",527,0.077122102,Georgia
GA,2015,August,"Opioids (T40.0-T40.4,T40.6)",896,0.081167818,Georgia
GA,2015,August,Heroin (T40.1),244,0.081167818,Georgia
GA,2015,August,Methadone (T40.3),124,0.081167818,Georgia
GA,2015,August,Number of Drug Overdose Deaths,0,0.081167818,Georgia
GA,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",539,0.081167818,Georgia
GA,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",756,0.081167818,Georgia
GA,2015,August,Cocaine (T40.5),165,0.081167818,Georgia
GA,2015,December,Number of Drug Overdose Deaths,0,0.079462634,Georgia
GA,2015,December,"Synthetic opioids, excl. methadone (T40.4)",293,0.079462634,Georgia
GA,2015,December,"Opioids (T40.0-T40.4,T40.6)",868,0.079462634,Georgia
GA,2015,December,Heroin (T40.1),228,0.079462634,Georgia
GA,2015,December,Methadone (T40.3),115,0.079462634,Georgia
GA,2015,December,Cocaine (T40.5),164,0.079462634,Georgia
GA,2015,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",709,0.079462634,Georgia
GA,2015,December,Natural & semi-synthetic opioids (T40.2),444,0.079462634,Georgia
GA,2015,December,Psychostimulants with abuse potential (T43.6),224,0.079462634,Georgia
GA,2015,August,"Synthetic opioids, excl. methadone (T40.4)",348,0.081167818,Georgia
GA,2015,August,Natural & semi-synthetic opioids (T40.2),451,0.081167818,Georgia
GA,2015,August,Psychostimulants with abuse potential (T43.6),213,0.081167818,Georgia
PA,2015,August,Number of Drug Overdose Deaths,0,0.273411309,Pennsylvania
IA,2015,April,Methadone (T40.3),19,0.010199918,Iowa
CT,2015,June,Psychostimulants with abuse potential (T43.6),14,0.013111315,Connecticut
CT,2015,June,Methadone (T40.3),62,0.013111315,Connecticut
CT,2015,September,Number of Drug Overdose Deaths,748,0.019636078,Connecticut
CT,2015,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",368,0.019636078,Connecticut
CT,2015,September,"Opioids (T40.0-T40.4,T40.6)",633,0.019636078,Connecticut
CT,2015,September,Cocaine (T40.5),139,0.019636078,Connecticut
CT,2015,September,Heroin (T40.1),353,0.019636078,Connecticut
CT,2015,September,Natural & semi-synthetic opioids (T40.2),181,0.019636078,Connecticut
CT,2015,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",398,0.016331863,Connecticut
WY,2015,August,Number of Drug Overdose Deaths,102,0.044043162,Wyoming
WY,2015,April,Number of Drug Overdose Deaths,112,0.0,Wyoming
WY,2015,December,Number of Drug Overdose Deaths,92,0.044375416,Wyoming
WY,2015,February,Number of Drug Overdose Deaths,104,0.0,Wyoming
RI,2015,July,Cocaine (T40.5),90,0.019295707,Rhode Island
CT,2015,November,Cocaine (T40.5),164,0.019511561,Connecticut
CT,2015,November,Methadone (T40.3),77,0.019511561,Connecticut
CT,2015,January,Psychostimulants with abuse potential (T43.6),18,0.009926872,Connecticut
CT,2015,January,Heroin (T40.1),298,0.009926872,Connecticut
CT,2015,January,Number of Drug Overdose Deaths,631,0.009926872,Connecticut
CT,2015,January,Methadone (T40.3),58,0.009926872,Connecticut
CT,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",278,0.009926872,Connecticut
CT,2015,January,"Opioids (T40.0-T40.4,T40.6)",532,0.009926872,Connecticut
CT,2015,January,Natural & semi-synthetic opioids (T40.2),170,0.009926872,Connecticut
CT,2015,September,Psychostimulants with abuse potential (T43.6),18,0.019636078,Connecticut
CT,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",212,0.009926872,Connecticut
CT,2015,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",246,0.016331863,Connecticut
CT,2015,October,Natural & semi-synthetic opioids (T40.2),184,0.016331863,Connecticut
CO,2015,June,Number of Drug Overdose Deaths,921,0.024445893,Colorado
CO,2015,May,Number of Drug Overdose Deaths,927,0.021817983,Colorado
PA,2015,February,Number of Drug Overdose Deaths,0,0.27134383,Pennsylvania
CO,2015,July,Number of Drug Overdose Deaths,918,0.03517316,Colorado
CT,2015,August,Cocaine (T40.5),134,0.016367148,Connecticut
CO,2015,September,Number of Drug Overdose Deaths,917,0.043125522,Colorado
CO,2015,November,Number of Drug Overdose Deaths,908,0.040383373,Colorado
CO,2015,October,Number of Drug Overdose Deaths,915,0.045767823,Colorado
CT,2015,December,Number of Drug Overdose Deaths,799,0.016339869,Connecticut
CT,2015,December,"Synthetic opioids, excl. methadone (T40.4)",214,0.016339869,Connecticut
WY,2015,July,Number of Drug Overdose Deaths,105,0.044238,Wyoming
WY,2015,January,Number of Drug Overdose Deaths,105,0.0,Wyoming
CT,2015,September,Methadone (T40.3),76,0.019636078,Connecticut
CT,2015,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",243,0.019636078,Connecticut
CT,2015,September,"Synthetic opioids, excl. methadone (T40.4)",161,0.019636078,Connecticut
CT,2015,October,Number of Drug Overdose Deaths,779,0.016331863,Connecticut
CT,2015,October,Cocaine (T40.5),155,0.016331863,Connecticut
CT,2015,October,"Synthetic opioids, excl. methadone (T40.4)",192,0.016331863,Connecticut
CT,2015,October,Heroin (T40.1),368,0.016331863,Connecticut
CT,2015,October,"Opioids (T40.0-T40.4,T40.6)",660,0.016331863,Connecticut
CT,2015,October,Psychostimulants with abuse potential (T43.6),20,0.016331863,Connecticut
CT,2015,October,Methadone (T40.3),75,0.016331863,Connecticut
CT,2015,June,Number of Drug Overdose Deaths,670,0.013111315,Connecticut
CT,2015,July,Methadone (T40.3),74,0.016333464,Connecticut
CT,2015,July,Cocaine (T40.5),133,0.016333464,Connecticut
CT,2015,February,Psychostimulants with abuse potential (T43.6),16,0.009885004,Connecticut
CT,2015,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",241,0.016333464,Connecticut
CT,2015,June,"Synthetic opioids, excl. methadone (T40.4)",123,0.013111315,Connecticut
CT,2015,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",305,0.0131419,Connecticut
CT,2015,May,Number of Drug Overdose Deaths,652,0.0131419,Connecticut
CT,2015,May,Cocaine (T40.5),124,0.0131419,Connecticut
CT,2015,May,"Synthetic opioids, excl. methadone (T40.4)",123,0.0131419,Connecticut
CT,2015,May,"Opioids (T40.0-T40.4,T40.6)",553,0.0131419,Connecticut
CT,2015,May,Methadone (T40.3),58,0.0131419,Connecticut
CT,2015,May,Natural & semi-synthetic opioids (T40.2),166,0.0131419,Connecticut
CT,2015,May,Psychostimulants with abuse potential (T43.6),14,0.0131419,Connecticut
CT,2015,May,Heroin (T40.1),306,0.0131419,Connecticut
CT,2015,November,Heroin (T40.1),382,0.019511561,Connecticut
CT,2015,November,Natural & semi-synthetic opioids (T40.2),188,0.019511561,Connecticut
CT,2015,November,Number of Drug Overdose Deaths,800,0.019511561,Connecticut
CT,2015,November,Psychostimulants with abuse potential (T43.6),22,0.019511561,Connecticut
CT,2015,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",252,0.019511561,Connecticut
CT,2015,November,"Opioids (T40.0-T40.4,T40.6)",683,0.019511561,Connecticut
CT,2015,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",424,0.019511561,Connecticut
CT,2015,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",209,0.0131419,Connecticut
CT,2015,March,Cocaine (T40.5),124,0.009837033,Connecticut
CT,2015,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",207,0.009885004,Connecticut
CT,2015,July,Natural & semi-synthetic opioids (T40.2),183,0.016333464,Connecticut
CT,2015,February,"Opioids (T40.0-T40.4,T40.6)",530,0.009885004,Connecticut
CT,2015,February,Natural & semi-synthetic opioids (T40.2),168,0.009885004,Connecticut
CT,2015,July,Psychostimulants with abuse potential (T43.6),17,0.016333464,Connecticut
CT,2015,July,Heroin (T40.1),338,0.016333464,Connecticut
CT,2015,July,Number of Drug Overdose Deaths,722,0.016333464,Connecticut
